line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

  1  0.792657878848094E+05   19.999541  4.607496  4.576606  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.4699  4.576606   -8.259  0.876886  7.610159  0.7440729E+00  0.2539271E+00  6.9901839E-06  1.9201710E-06  8.4934675E-04  3.8335989E-04  9.2636032E-07  1.9459172E-09  2.6739605E-04  1.7225886E-06  2.412E-06  9.109E-05  9.019E-05  9.446E-01  1.066E+00  7.48E+02  0.00E+00  3.05E+02  0.577707  0.054390  0.0000000E+00  3.3677462730E-01
  2  0.280318703790558E+06   19.998433  4.612760  4.576388  0.7470857E+00  0.2508726E+00  3.2616464E-04  3.9582052E-06  9.4108290E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  0.000E+00  0.4706  4.576388   -8.255  0.862240  7.606287  0.7354146E+00  0.2626198E+00  8.1815691E-06  2.2296312E-06  1.0889197E-03  1.0813969E-04  3.2974213E-07  4.8086085E-10  2.6597649E-04  1.2400173E-07  4.511E-06  7.751E-05  9.329E-05  9.590E-01  1.048E+00  7.42E+02  0.00E+00  2.60E+02  0.504481  0.055056  0.0000000E+00  3.3664137581E-01
  3  0.463708276352284E+06   19.997401  4.618091  4.575643  0.7470857E+00  0.2508726E+00  3.2616463E-04  3.9582120E-06  9.4108291E-05  8.1692502E-04  3.2365733E-07  1.8428201E-06  2.6812712E-04  2.1686906E-05  2.648E-16  0.4679  4.575643   -8.245  0.858537  7.605908  0.7268968E+00  0.2711453E+00  8.5848663E-06  2.3387816E-06  1.1439717E-03  4.4732433E-05  1.3554175E-07  1.4688917E-10  2.6472877E-04  9.2477366E-08  4.939E-06  7.579E-05  9.264E-05  9.597E-01  1.047E+00  7.38E+02  0.00E+00  2.57E+02  0.500821  0.055739  0.0000000E+00  3.3652325372E-01
  4  0.641207882523270E+06   19.996377  4.623431  4.575214  0.7470857E+00  0.2508726E+00  3.2616401E-04  3.9587553E-06  9.4108513E-05  8.1692497E-04  3.2365752E-07  1.8428189E-06  2.6812712E-04  2.1686903E-05  1.778E-13  0.4655  4.575214   -8.233  0.857422  7.606348  0.7185181E+00  0.2795261E+00  8.7139978E-06  2.3738086E-06  1.1587635E-03  2.7661590E-05  8.2867603E-08  8.8830874E-11  2.6353774E-04  1.0425107E-07  4.764E-06  7.504E-05  9.209E-05  9.595E-01  1.047E+00  7.35E+02  0.00E+00  2.56E+02  0.501875  0.056431  0.0000000E+00  3.3640566344E-01
  5  0.823895165863290E+06   19.995294  4.628907  4.574871  0.7470857E+00  0.2508727E+00  3.2615468E-04  3.9651797E-06  9.4114339E-05  8.1692320E-04  3.2366185E-07  1.8427956E-06  2.6812711E-04  2.1686819E-05  5.167E-12  0.4628  4.574871   -8.222  0.856916  7.607034  0.7099598E+00  0.2880848E+00  8.7620620E-06  2.3871547E-06  1.1621858E-03  2.3681770E-05  7.0284774E-08  7.6670185E-11  2.6233621E-04  1.2229340E-07  4.319E-06  7.441E-05  9.153E-05  9.592E-01  1.048E+00  7.32E+02  0.00E+00  2.56E+02  0.503372  0.057151  0.0000000E+00  3.3628060030E-01
  6  0.997862529871472E+06   19.994236  4.634295  4.574544  0.7470856E+00  0.2508728E+00  3.2610401E-04  3.9936819E-06  9.4156433E-05  8.1690888E-04  3.2369166E-07  1.8426489E-06  2.6812709E-04  2.1686155E-05  3.882E-11  0.4605  4.574544   -8.210  0.856643  7.607750  0.7015190E+00  0.2965256E+00  8.8039682E-06  2.3982811E-06  1.1639658E-03  2.1584268E-05  6.3563737E-08  6.8154945E-11  2.6115841E-04  1.2473276E-07  3.836E-06  7.375E-05  9.111E-05  9.590E-01  1.048E+00  7.29E+02  0.00E+00  2.56E+02  0.504727  0.057867  0.0000000E+00  3.3615734334E-01
  7  0.117370086364352E+07   19.993137  4.639762  4.574208  0.7470852E+00  0.2508733E+00  3.2595008E-04  4.0672514E-06  9.4306973E-05  8.1685444E-04  3.2379504E-07  1.8421635E-06  2.6812699E-04  2.1683680E-05  1.440E-10  0.4579  4.574208   -8.199  0.856416  7.608511  0.6929811E+00  0.3050634E+00  8.8382489E-06  2.4074095E-06  1.1642249E-03  2.1232745E-05  6.2068865E-08  6.6829303E-11  2.5997538E-04  1.3302410E-07  3.341E-06  7.312E-05  9.062E-05  9.587E-01  1.048E+00  7.27E+02  0.00E+00  2.56E+02  0.506154  0.058603  0.0000000E+00  3.3602865002E-01
  8  0.134813826777484E+07   19.992018  4.645284  4.573844  0.7470841E+00  0.2508744E+00  3.2560733E-04  4.2098060E-06  9.4680300E-05  8.1671443E-04  3.2404481E-07  1.8410217E-06  2.6812674E-04  2.1677425E-05  3.653E-10  0.4557  4.573844   -8.187  0.856265  7.609283  0.6844182E+00  0.3136262E+00  8.8571397E-06  2.4128377E-06  1.1642265E-03  2.1199549E-05  6.1640076E-08  6.7036789E-11  2.5879670E-04  1.4314145E-07  2.885E-06  7.247E-05  9.012E-05  9.584E-01  1.049E+00  7.24E+02  0.00E+00  2.56E+02  0.507681  0.059357  0.0000000E+00  3.3589648641E-01
